stage	sb	ID	Fa	trans	dnds	dn	ds
G46	F-bias	46_F-bias	RBH_pair_8270.fa	TRINITY_DN124145_c2_g1_i3	0.0289	0.0321	1.1121
G46	F-bias	46_F-bias	RBH_pair_5207.fa	TRINITY_DN133562_c1_g1_i2	0.0161	0.0179	1.1122
G46	F-bias	46_F-bias	RBH_pair_2309.fa	TRINITY_DN119522_c2_g1_i3	0.0124	0.0138	1.1132
G46	F-bias	46_F-bias	RBH_pair_5768.fa	TRINITY_DN121975_c3_g1_i3	0.0529	0.0589	1.1144
G46	F-bias	46_F-bias	RBH_pair_9145.fa	TRINITY_DN133436_c3_g2_i4	0.1468	0.1639	1.1164
G46	F-bias	46_F-bias	RBH_pair_8044.fa	TRINITY_DN129966_c0_g1_i6	0.1207	0.1347	1.1168
G46	F-bias	46_F-bias	RBH_pair_3271.fa	TRINITY_DN119090_c9_g1_i1	0.0309	0.0345	1.1195
G46	F-bias	46_F-bias	RBH_pair_8231.fa	TRINITY_DN116444_c0_g1_i5	0.0233	0.0261	1.1202
G46	F-bias	46_F-bias	RBH_pair_6271.fa	TRINITY_DN134591_c2_g1_i2	0.0564	0.0634	1.1246
G46	F-bias	46_F-bias	RBH_pair_8859.fa	TRINITY_DN121716_c1_g2_i1	0.1601	0.1802	1.1256
G46	F-bias	46_F-bias	RBH_pair_9830.fa	TRINITY_DN122067_c1_g1_i2	0.0646	0.073	1.1296
G46	F-bias	46_F-bias	RBH_pair_1561.fa	TRINITY_DN134169_c2_g1_i5	0.1199	0.1355	1.1304
G46	F-bias	46_F-bias	RBH_pair_4160.fa	TRINITY_DN134362_c0_g1_i1	0.0489	0.0553	1.1306
G46	F-bias	46_F-bias	RBH_pair_5906.fa	TRINITY_DN123965_c0_g1_i3	0.0138	0.0156	1.1309
G46	F-bias	46_F-bias	RBH_pair_7815.fa	TRINITY_DN131700_c1_g1_i11	0.042	0.0476	1.1336
G46	F-bias	46_F-bias	RBH_pair_9395.fa	TRINITY_DN131551_c1_g2_i1	0.0453	0.0513	1.1336
G46	F-bias	46_F-bias	RBH_pair_8548.fa	TRINITY_DN123938_c1_g2_i6	0.0365	0.0414	1.135
G46	F-bias	46_F-bias	RBH_pair_6258.fa	TRINITY_DN116538_c0_g1_i9	0.0239	0.0272	1.137
G46	F-bias	46_F-bias	RBH_pair_43.fa	TRINITY_DN126327_c1_g2_i14	0.0365	0.0415	1.1374
G46	F-bias	46_F-bias	RBH_pair_10338.fa	TRINITY_DN141302_c1_g1_i7	0.0725	0.0826	1.1391
G46	F-bias	46_F-bias	RBH_pair_4051.fa	TRINITY_DN114727_c7_g2_i2	0.0169	0.0193	1.1393
G46	F-bias	46_F-bias	RBH_pair_9065.fa	TRINITY_DN137746_c1_g3_i2	0.0063	0.0072	1.1395
G46	F-bias	46_F-bias	RBH_pair_10559.fa	TRINITY_DN132694_c1_g1_i1	0.0117	0.0133	1.1403
G46	F-bias	46_F-bias	RBH_pair_6669.fa	TRINITY_DN137659_c0_g1_i2	0.0796	0.0909	1.1418
G46	F-bias	46_F-bias	RBH_pair_9098.fa	TRINITY_DN127609_c5_g2_i4	0.0518	0.0592	1.1432
G46	F-bias	46_F-bias	RBH_pair_6057.fa	TRINITY_DN132393_c1_g1_i1	0.0636	0.0728	1.1438
G46	F-bias	46_F-bias	RBH_pair_7601.fa	TRINITY_DN140971_c0_g1_i9	0.0863	0.0987	1.1439
G46	F-bias	46_F-bias	RBH_pair_8108.fa	TRINITY_DN136507_c1_g2_i1	0.0097	0.0111	1.1445
G46	F-bias	46_F-bias	RBH_pair_1929.fa	TRINITY_DN126295_c6_g2_i2	0.1571	0.1801	1.1466
G46	F-bias	46_F-bias	RBH_pair_7482.fa	TRINITY_DN134010_c2_g1_i2	0.0736	0.0847	1.1513
G46	F-bias	46_F-bias	RBH_pair_10617.fa	TRINITY_DN114454_c5_g1_i2	0.0353	0.0407	1.1525
G46	F-bias	46_F-bias	RBH_pair_7289.fa	TRINITY_DN137819_c0_g1_i9	0.1441	0.166	1.1525
G46	F-bias	46_F-bias	RBH_pair_9066.fa	TRINITY_DN128238_c4_g2_i3	0.0026	0.003	1.1549
G46	F-bias	46_F-bias	RBH_pair_7502.fa	TRINITY_DN139156_c5_g1_i5	0.055	0.0637	1.1584
G46	F-bias	46_F-bias	RBH_pair_10387.fa	TRINITY_DN125956_c1_g1_i1	0.1469	0.1701	1.1585
G46	F-bias	46_F-bias	RBH_pair_9135.fa	TRINITY_DN119852_c2_g1_i1	0.0206	0.0239	1.1591
G46	F-bias	46_F-bias	RBH_pair_9552.fa	TRINITY_DN131600_c1_g1_i13	0.0727	0.0844	1.1611
G46	F-bias	46_F-bias	RBH_pair_5263.fa	TRINITY_DN136074_c5_g1_i5	0.0628	0.0733	1.1658
G46	F-bias	46_F-bias	RBH_pair_6097.fa	TRINITY_DN122377_c1_g1_i6	0.0234	0.0273	1.1671
G46	F-bias	46_F-bias	RBH_pair_7265.fa	TRINITY_DN133419_c0_g1_i1	0.01	0.0117	1.1721
G46	F-bias	46_F-bias	RBH_pair_6108.fa	TRINITY_DN137503_c1_g1_i13	0.0321	0.0377	1.1752
G46	F-bias	46_F-bias	RBH_pair_9814.fa	TRINITY_DN126802_c6_g2_i1	0.0608	0.0715	1.1754
G46	F-bias	46_F-bias	RBH_pair_10360.fa	TRINITY_DN119676_c3_g1_i3	0.0244	0.0287	1.1757
G46	F-bias	46_F-bias	RBH_pair_3601.fa	TRINITY_DN116799_c0_g1_i12	0.0428	0.0504	1.1763
G46	F-bias	46_F-bias	RBH_pair_8562.fa	TRINITY_DN141749_c1_g1_i3	0.1872	0.2203	1.1768
G46	F-bias	46_F-bias	RBH_pair_119.fa	TRINITY_DN112385_c0_g1_i4	0.0362	0.0426	1.1774
G46	F-bias	46_F-bias	RBH_pair_3693.fa	TRINITY_DN139676_c7_g1_i4	0.0927	0.1092	1.1783
G46	F-bias	46_F-bias	RBH_pair_8300.fa	TRINITY_DN135072_c3_g1_i2	0.0555	0.0654	1.1784
G46	F-bias	46_F-bias	RBH_pair_7699.fa	TRINITY_DN123697_c3_g1_i2	0.0169	0.0199	1.1794
G46	F-bias	46_F-bias	RBH_pair_5319.fa	TRINITY_DN144336_c0_g2_i1	0.0333	0.0393	1.1802
G46	F-bias	46_F-bias	RBH_pair_8269.fa	TRINITY_DN131311_c0_g1_i1	0.1483	0.1752	1.1812
G46	F-bias	46_F-bias	RBH_pair_3316.fa	TRINITY_DN132743_c3_g2_i1	0.023	0.0272	1.1814
G46	F-bias	46_F-bias	RBH_pair_10171.fa	TRINITY_DN125178_c2_g1_i5	0.1661	0.1966	1.1832
G46	F-bias	46_F-bias	RBH_pair_3256.fa	TRINITY_DN127972_c6_g1_i8	0.0117	0.0138	1.1869
G46	F-bias	46_F-bias	RBH_pair_6404.fa	TRINITY_DN117355_c0_g2_i2	0.1962	0.2329	1.187
G46	F-bias	46_F-bias	RBH_pair_4360.fa	TRINITY_DN123689_c3_g1_i2	0.0043	0.0052	1.1893
G46	F-bias	46_F-bias	RBH_pair_9944.fa	TRINITY_DN115656_c1_g1_i1	0.0138	0.0164	1.1914
G46	F-bias	46_F-bias	RBH_pair_1499.fa	TRINITY_DN139790_c2_g1_i3	0.1255	0.1498	1.1941
G46	F-bias	46_F-bias	RBH_pair_3915.fa	TRINITY_DN138868_c0_g1_i9	0.0377	0.045	1.1946
G46	F-bias	46_F-bias	RBH_pair_5784.fa	TRINITY_DN129252_c0_g1_i6	0.0172	0.0206	1.1947
G46	F-bias	46_F-bias	RBH_pair_300.fa	TRINITY_DN120702_c1_g1_i1	0.1159	0.1385	1.195
G46	F-bias	46_F-bias	RBH_pair_9250.fa	TRINITY_DN133733_c1_g1_i2	0.0122	0.0146	1.1967
G46	F-bias	46_F-bias	RBH_pair_8974.fa	TRINITY_DN115725_c2_g2_i12	0.05	0.0599	1.1972
G46	F-bias	46_F-bias	RBH_pair_10232.fa	TRINITY_DN141208_c8_g1_i1	0.0309	0.0371	1.1982
G46	F-bias	46_F-bias	RBH_pair_5581.fa	TRINITY_DN118017_c0_g1_i5	0.0396	0.0475	1.1995
G46	F-bias	46_F-bias	RBH_pair_7577.fa	TRINITY_DN123468_c5_g1_i2	0.0506	0.0608	1.2001
G46	F-bias	46_F-bias	RBH_pair_2563.fa	TRINITY_DN117923_c4_g1_i2	0.008	0.0096	1.2022
G46	F-bias	46_F-bias	RBH_pair_6285.fa	TRINITY_DN123374_c1_g1_i10	0.0169	0.0204	1.2032
G46	F-bias	46_F-bias	RBH_pair_2901.fa	TRINITY_DN121860_c5_g1_i8	0.0309	0.0372	1.2037
G46	F-bias	46_F-bias	RBH_pair_3161.fa	TRINITY_DN128997_c2_g1_i4	0.0623	0.0751	1.2039
G46	F-bias	46_F-bias	RBH_pair_4554.fa	TRINITY_DN118197_c3_g2_i4	0.096	0.1156	1.2039
G46	F-bias	46_F-bias	RBH_pair_4600.fa	TRINITY_DN119984_c1_g1_i3	0.143	0.1723	1.2044
G46	F-bias	46_F-bias	RBH_pair_10558.fa	TRINITY_DN134146_c3_g3_i4	0.0072	0.0086	1.2047
G46	F-bias	46_F-bias	RBH_pair_8566.fa	TRINITY_DN127894_c1_g1_i12	0.0213	0.0257	1.2069
G46	F-bias	46_F-bias	RBH_pair_9397.fa	TRINITY_DN136404_c0_g2_i2	0.0324	0.0392	1.2084
G46	F-bias	46_F-bias	RBH_pair_599.fa	TRINITY_DN128127_c3_g1_i2	0.1539	0.1861	1.2088
G46	F-bias	46_F-bias	RBH_pair_9174.fa	TRINITY_DN122000_c5_g1_i5	0.0539	0.0652	1.2091
G46	F-bias	46_F-bias	RBH_pair_2302.fa	TRINITY_DN119106_c0_g5_i1	0.0795	0.0962	1.2094
G46	F-bias	46_F-bias	RBH_pair_6994.fa	TRINITY_DN758_c0_g1_i1	0.1868	0.2261	1.2102
G46	F-bias	46_F-bias	RBH_pair_3608.fa	TRINITY_DN132428_c1_g2_i2	0.0244	0.0295	1.2116
G46	F-bias	46_F-bias	RBH_pair_3685.fa	TRINITY_DN133876_c0_g3_i7	0.0853	0.1034	1.2126
G46	F-bias	46_F-bias	RBH_pair_7290.fa	TRINITY_DN114893_c2_g1_i6	0.0516	0.0626	1.213
G46	F-bias	46_F-bias	RBH_pair_6464.fa	TRINITY_DN133026_c0_g1_i5	0.1107	0.1344	1.2142
G46	F-bias	46_F-bias	RBH_pair_9337.fa	TRINITY_DN127116_c0_g2_i1	0.0558	0.0678	1.2144
G46	F-bias	46_F-bias	RBH_pair_9865.fa	TRINITY_DN114147_c0_g1_i5	0.0298	0.0362	1.2145
G46	F-bias	46_F-bias	RBH_pair_6014.fa	TRINITY_DN131326_c2_g1_i1	0.151	0.1835	1.2154
G46	F-bias	46_F-bias	RBH_pair_2455.fa	TRINITY_DN133726_c0_g4_i4	0.0233	0.0284	1.2162
G46	F-bias	46_F-bias	RBH_pair_4769.fa	TRINITY_DN117965_c3_g1_i1	0.015	0.0182	1.218
G46	F-bias	46_F-bias	RBH_pair_8409.fa	TRINITY_DN125319_c8_g2_i2	0.1402	0.1709	1.219
G46	F-bias	46_F-bias	RBH_pair_8961.fa	TRINITY_DN131478_c2_g2_i3	0.0437	0.0532	1.2191
G46	F-bias	46_F-bias	RBH_pair_10780.fa	TRINITY_DN133039_c2_g5_i1	0.0225	0.0275	1.2198
G46	F-bias	46_F-bias	RBH_pair_3427.fa	TRINITY_DN113877_c1_g4_i2	0.0901	0.1099	1.2198
G46	F-bias	46_F-bias	RBH_pair_10297.fa	TRINITY_DN128200_c2_g3_i2	0.3307	0.4036	1.2206
G46	F-bias	46_F-bias	RBH_pair_7624.fa	TRINITY_DN127909_c5_g2_i2	0.0225	0.0274	1.2207
G46	F-bias	46_F-bias	RBH_pair_5469.fa	TRINITY_DN130269_c0_g1_i2	0.0148	0.0182	1.2237
G46	F-bias	46_F-bias	RBH_pair_4121.fa	TRINITY_DN120405_c0_g2_i3	0.0328	0.0401	1.2238
G46	F-bias	46_F-bias	RBH_pair_4432.fa	TRINITY_DN142720_c4_g1_i6	0.0478	0.0586	1.2256
G46	F-bias	46_F-bias	RBH_pair_3270.fa	TRINITY_DN122891_c2_g2_i1	0.0935	0.1152	1.2318
G46	F-bias	46_F-bias	RBH_pair_3142.fa	TRINITY_DN133147_c0_g1_i1	0.02	0.0247	1.2337
G46	F-bias	46_F-bias	RBH_pair_7763.fa	TRINITY_DN117794_c3_g1_i1	0.0969	0.1196	1.2338
G46	F-bias	46_F-bias	RBH_pair_10386.fa	TRINITY_DN140246_c3_g1_i5	0.0315	0.0389	1.2344
G46	F-bias	46_F-bias	RBH_pair_1466.fa	TRINITY_DN128547_c7_g1_i3	0.132	0.1629	1.2347
G46	F-bias	46_F-bias	RBH_pair_8960.fa	TRINITY_DN133540_c7_g1_i1	0.1282	0.1583	1.2352
G46	F-bias	46_F-bias	RBH_pair_8020.fa	TRINITY_DN131841_c2_g3_i7	0.0206	0.0255	1.2363
G46	F-bias	46_F-bias	RBH_pair_5373.fa	TRINITY_DN135145_c2_g1_i4	0.0241	0.0298	1.2364
G46	F-bias	46_F-bias	RBH_pair_5844.fa	TRINITY_DN131894_c2_g1_i10	0.0677	0.0838	1.2379
G46	F-bias	46_F-bias	RBH_pair_10474.fa	TRINITY_DN131697_c1_g1_i3	0.0372	0.046	1.2384
G46	F-bias	46_F-bias	RBH_pair_9468.fa	TRINITY_DN138022_c0_g1_i1	0.4071	0.5048	1.2401
G46	F-bias	46_F-bias	RBH_pair_3749.fa	TRINITY_DN130694_c0_g5_i1	0.0102	0.0126	1.2407
G46	F-bias	46_F-bias	RBH_pair_10575.fa	TRINITY_DN142590_c2_g1_i1	0.0308	0.0382	1.2407
G46	F-bias	46_F-bias	RBH_pair_4382.fa	TRINITY_DN131098_c9_g1_i4	0.0959	0.119	1.2411
G46	F-bias	46_F-bias	RBH_pair_8642.fa	TRINITY_DN129807_c2_g1_i4	0.0484	0.0601	1.242
G46	F-bias	46_F-bias	RBH_pair_10041.fa	TRINITY_DN118177_c1_g3_i9	0.0441	0.0548	1.2442
G46	F-bias	46_F-bias	RBH_pair_10345.fa	TRINITY_DN134467_c5_g2_i6	0.0078	0.0097	1.2456
G46	F-bias	46_F-bias	RBH_pair_8798.fa	TRINITY_DN133624_c2_g2_i2	0.1565	0.1949	1.2456
G46	F-bias	46_F-bias	RBH_pair_3160.fa	TRINITY_DN127907_c4_g1_i1	0.0495	0.0617	1.2458
G46	F-bias	46_F-bias	RBH_pair_9199.fa	TRINITY_DN134356_c0_g1_i5	0.1544	0.1925	1.2468
G46	F-bias	46_F-bias	RBH_pair_5817.fa	TRINITY_DN132932_c5_g1_i2	0.0367	0.0458	1.2472
G46	F-bias	46_F-bias	RBH_pair_9258.fa	TRINITY_DN131673_c3_g2_i1	0.0333	0.0416	1.2495
G46	F-bias	46_F-bias	RBH_pair_1603.fa	TRINITY_DN139544_c1_g3_i10	0.0613	0.0767	1.2504
G46	F-bias	46_F-bias	RBH_pair_4029.fa	TRINITY_DN140361_c0_g1_i4	0.082	0.1025	1.2505
G46	F-bias	46_F-bias	RBH_pair_4752.fa	TRINITY_DN135949_c2_g2_i2	0.0168	0.021	1.2511
G46	F-bias	46_F-bias	RBH_pair_8415.fa	TRINITY_DN142379_c1_g1_i6	0.093	0.1164	1.2515
G46	F-bias	46_F-bias	RBH_pair_3309.fa	TRINITY_DN128905_c1_g1_i5	0.1029	0.1289	1.2526
G46	F-bias	46_F-bias	RBH_pair_5081.fa	TRINITY_DN127679_c2_g2_i2	0.0196	0.0245	1.2529
G46	F-bias	46_F-bias	RBH_pair_2860.fa	TRINITY_DN131381_c4_g1_i1	0.0296	0.0371	1.2536
G46	F-bias	46_F-bias	RBH_pair_10658.fa	TRINITY_DN120248_c4_g2_i1	0.015	0.0188	1.2545
G46	F-bias	46_F-bias	RBH_pair_6103.fa	TRINITY_DN140201_c1_g1_i4	0.082	0.1029	1.255
G46	F-bias	46_F-bias	RBH_pair_10669.fa	TRINITY_DN124639_c4_g2_i1	0.0501	0.0629	1.2552
G46	F-bias	46_F-bias	RBH_pair_4210.fa	TRINITY_DN130552_c0_g1_i7	0.0639	0.0802	1.2553
G46	F-bias	46_F-bias	RBH_pair_7525.fa	TRINITY_DN119790_c0_g1_i4	0.1251	0.1575	1.2588
G46	F-bias	46_F-bias	RBH_pair_10427.fa	TRINITY_DN140044_c1_g1_i6	0.0582	0.0733	1.2591
G46	F-bias	46_F-bias	RBH_pair_7216.fa	TRINITY_DN118111_c0_g1_i1	0.0393	0.0495	1.2604
G46	F-bias	46_F-bias	RBH_pair_7408.fa	TRINITY_DN130813_c6_g1_i1	0.1156	0.1459	1.2628
G46	F-bias	46_F-bias	RBH_pair_9132.fa	TRINITY_DN134574_c4_g1_i2	0.0616	0.0778	1.263
G46	F-bias	46_F-bias	RBH_pair_2478.fa	TRINITY_DN143021_c3_g2_i6	0.1063	0.1344	1.264
G46	F-bias	46_F-bias	RBH_pair_8917.fa	TRINITY_DN126930_c2_g1_i1	0.0712	0.0901	1.2648
G46	F-bias	46_F-bias	RBH_pair_8968.fa	TRINITY_DN131080_c5_g3_i1	0.0859	0.1087	1.2655
G46	F-bias	46_F-bias	RBH_pair_2118.fa	TRINITY_DN142266_c2_g1_i2	0.032	0.0406	1.2677
G46	F-bias	46_F-bias	RBH_pair_10220.fa	TRINITY_DN113867_c3_g1_i5	0.0134	0.017	1.2694
G46	F-bias	46_F-bias	RBH_pair_763.fa	TRINITY_DN128561_c0_g1_i2	0.0814	0.1034	1.2705
G46	F-bias	46_F-bias	RBH_pair_2182.fa	TRINITY_DN132617_c3_g1_i1	0.015	0.019	1.2706
G46	F-bias	46_F-bias	RBH_pair_8982.fa	TRINITY_DN120200_c0_g1_i1	0.02	0.0254	1.2709
G46	F-bias	46_F-bias	RBH_pair_9087.fa	TRINITY_DN132292_c0_g1_i1	0.0243	0.0309	1.2716
G46	F-bias	46_F-bias	RBH_pair_3369.fa	TRINITY_DN125591_c3_g1_i1	0.0546	0.0694	1.2722
G46	F-bias	46_F-bias	RBH_pair_6922.fa	TRINITY_DN136906_c2_g1_i4	0.0385	0.049	1.2725
G46	F-bias	46_F-bias	RBH_pair_9848.fa	TRINITY_DN128337_c8_g1_i3	0.1526	0.1942	1.2725
G46	F-bias	46_F-bias	RBH_pair_7233.fa	TRINITY_DN125879_c0_g4_i1	0.049	0.0624	1.2727
G46	F-bias	46_F-bias	RBH_pair_9248.fa	TRINITY_DN140024_c3_g1_i2	0.1256	0.1599	1.2737
G46	F-bias	46_F-bias	RBH_pair_835.fa	TRINITY_DN133874_c5_g1_i1	0.0586	0.0747	1.2746
G46	F-bias	46_F-bias	RBH_pair_10108.fa	TRINITY_DN130685_c3_g3_i1	0.0459	0.0585	1.2751
G46	F-bias	46_F-bias	RBH_pair_1485.fa	TRINITY_DN142957_c5_g1_i8	0.0459	0.0586	1.2762
G46	F-bias	46_F-bias	RBH_pair_10773.fa	TRINITY_DN124643_c3_g3_i1	0.0515	0.0658	1.2778
G46	F-bias	46_F-bias	RBH_pair_2504.fa	TRINITY_DN83495_c0_g1_i2	0.0119	0.0152	1.2803
G46	F-bias	46_F-bias	RBH_pair_4056.fa	TRINITY_DN116214_c0_g1_i3	0.0233	0.0298	1.2811
G46	F-bias	46_F-bias	RBH_pair_10657.fa	TRINITY_DN133499_c1_g1_i2	0.0999	0.128	1.2811
G46	F-bias	46_F-bias	RBH_pair_7173.fa	TRINITY_DN123694_c3_g3_i1	0.0639	0.082	1.2827
G46	F-bias	46_F-bias	RBH_pair_9986.fa	TRINITY_DN122673_c3_g1_i6	0.0691	0.0887	1.2827
G46	F-bias	46_F-bias	RBH_pair_8874.fa	TRINITY_DN135740_c1_g1_i3	0.0478	0.0615	1.2864
G46	F-bias	46_F-bias	RBH_pair_6152.fa	TRINITY_DN127277_c1_g2_i3	0.1076	0.1384	1.2869
G46	F-bias	46_F-bias	RBH_pair_4644.fa	TRINITY_DN131943_c0_g1_i1	0.1957	0.2519	1.2874
G46	F-bias	46_F-bias	RBH_pair_2261.fa	TRINITY_DN127219_c5_g1_i4	0.0746	0.0961	1.2879
G46	F-bias	46_F-bias	RBH_pair_7385.fa	TRINITY_DN117746_c0_g1_i3	0.0691	0.0891	1.2882
G46	F-bias	46_F-bias	RBH_pair_5775.fa	TRINITY_DN125430_c2_g3_i5	0.0271	0.035	1.2902
G46	F-bias	46_F-bias	RBH_pair_7809.fa	TRINITY_DN124432_c1_g2_i2	0.0733	0.0947	1.291
G46	F-bias	46_F-bias	RBH_pair_10541.fa	TRINITY_DN133330_c3_g1_i6	0.0456	0.059	1.2937
G46	F-bias	46_F-bias	RBH_pair_2737.fa	TRINITY_DN127978_c6_g1_i3	0.0563	0.0728	1.2937
G46	F-bias	46_F-bias	RBH_pair_2754.fa	TRINITY_DN123182_c3_g2_i6	0.0585	0.0758	1.2963
G46	F-bias	46_F-bias	RBH_pair_9997.fa	TRINITY_DN127093_c1_g1_i1	0.0384	0.0498	1.297
G46	F-bias	46_F-bias	RBH_pair_7795.fa	TRINITY_DN132390_c1_g1_i2	0.017	0.0221	1.2976
G46	F-bias	46_F-bias	RBH_pair_3620.fa	TRINITY_DN121350_c0_g1_i1	0.1803	0.2341	1.2984
G46	F-bias	46_F-bias	RBH_pair_3795.fa	TRINITY_DN126704_c1_g1_i3	0.0129	0.0168	1.2991
G46	F-bias	46_F-bias	RBH_pair_3458.fa	TRINITY_DN116895_c1_g3_i1	0.0871	0.1135	1.302
G46	F-bias	46_F-bias	RBH_pair_6854.fa	TRINITY_DN125412_c0_g2_i2	0.0239	0.0311	1.3023
G46	F-bias	46_F-bias	RBH_pair_8091.fa	TRINITY_DN135189_c6_g1_i1	0.0815	0.1062	1.303
G46	F-bias	46_F-bias	RBH_pair_7286.fa	TRINITY_DN129034_c3_g1_i3	0.0292	0.038	1.3035
G46	F-bias	46_F-bias	RBH_pair_8643.fa	TRINITY_DN120759_c3_g2_i4	0.103	0.1343	1.3043
G46	F-bias	46_F-bias	RBH_pair_10737.fa	TRINITY_DN115309_c0_g1_i3	0.0346	0.0452	1.3066
G46	F-bias	46_F-bias	RBH_pair_9582.fa	TRINITY_DN113494_c0_g1_i2	0.0169	0.0221	1.3067
G46	F-bias	46_F-bias	RBH_pair_9234.fa	TRINITY_DN134206_c4_g1_i1	0.0838	0.1096	1.308
G46	F-bias	46_F-bias	RBH_pair_4068.fa	TRINITY_DN138405_c1_g1_i3	0.0229	0.03	1.3087
G46	F-bias	46_F-bias	RBH_pair_3905.fa	TRINITY_DN124056_c2_g1_i1	0.1055	0.1382	1.3104
G46	F-bias	46_F-bias	RBH_pair_5177.fa	TRINITY_DN119970_c0_g1_i1	0.1193	0.1564	1.3107
G46	F-bias	46_F-bias	RBH_pair_70.fa	TRINITY_DN137041_c1_g1_i2	0.1023	0.1341	1.3109
G46	F-bias	46_F-bias	RBH_pair_4440.fa	TRINITY_DN126116_c1_g3_i2	0.0307	0.0403	1.3112
G46	F-bias	46_F-bias	RBH_pair_3475.fa	TRINITY_DN139461_c1_g2_i2	0.0235	0.0309	1.3141
G46	F-bias	46_F-bias	RBH_pair_10076.fa	TRINITY_DN125554_c3_g1_i1	0.0565	0.0743	1.3156
G46	F-bias	46_F-bias	RBH_pair_10331.fa	TRINITY_DN135263_c3_g1_i19	0.022	0.0289	1.3165
G46	F-bias	46_F-bias	RBH_pair_2905.fa	TRINITY_DN135289_c0_g3_i8	0.0431	0.0569	1.3187
G46	F-bias	46_F-bias	RBH_pair_3359.fa	TRINITY_DN136738_c9_g1_i2	0.0061	0.0081	1.3189
G46	F-bias	46_F-bias	RBH_pair_9568.fa	TRINITY_DN130546_c3_g1_i5	0.0725	0.0957	1.3195
G46	F-bias	46_F-bias	RBH_pair_3848.fa	TRINITY_DN115032_c1_g1_i2	0.0158	0.0209	1.3204
G46	F-bias	46_F-bias	RBH_pair_10059.fa	TRINITY_DN130983_c0_g1_i1	0.0628	0.0829	1.321
G46	F-bias	46_F-bias	RBH_pair_7331.fa	TRINITY_DN117112_c0_g2_i4	0.0321	0.0424	1.3219
G46	F-bias	46_F-bias	RBH_pair_4667.fa	TRINITY_DN126124_c3_g2_i1	0.0683	0.0904	1.3224
G46	F-bias	46_F-bias	RBH_pair_4797.fa	TRINITY_DN136811_c6_g1_i3	0.0653	0.0864	1.3227
G46	F-bias	46_F-bias	RBH_pair_5855.fa	TRINITY_DN129762_c2_g2_i11	0.0567	0.0749	1.3228
G46	F-bias	46_F-bias	RBH_pair_10317.fa	TRINITY_DN126886_c2_g1_i1	0.0948	0.1253	1.3228
G46	F-bias	46_F-bias	RBH_pair_5741.fa	TRINITY_DN124735_c0_g2_i1	0.0459	0.0607	1.323
G46	F-bias	46_F-bias	RBH_pair_6281.fa	TRINITY_DN122615_c4_g1_i2	0.0332	0.0439	1.3239
G46	F-bias	46_F-bias	RBH_pair_6435.fa	TRINITY_DN133315_c0_g1_i1	0.1087	0.144	1.3253
G46	F-bias	46_F-bias	RBH_pair_4832.fa	TRINITY_DN126081_c0_g1_i1	0.0973	0.1289	1.3255
G46	F-bias	46_F-bias	RBH_pair_78.fa	TRINITY_DN136564_c0_g1_i3	0.1018	0.1353	1.3294
G46	F-bias	46_F-bias	RBH_pair_2564.fa	TRINITY_DN117991_c1_g1_i1	0.015	0.02	1.3312
G46	F-bias	46_F-bias	RBH_pair_7000.fa	TRINITY_DN138240_c8_g1_i6	0.1091	0.1453	1.3325
G46	F-bias	46_F-bias	RBH_pair_5179.fa	TRINITY_DN135038_c1_g1_i4	0.0817	0.1089	1.3328
G46	F-bias	46_F-bias	RBH_pair_8359.fa	TRINITY_DN122672_c9_g2_i1	0.0103	0.0137	1.334
G46	F-bias	46_F-bias	RBH_pair_2350.fa	TRINITY_DN127159_c1_g3_i3	0.0427	0.0569	1.3341
G46	F-bias	46_F-bias	RBH_pair_10495.fa	TRINITY_DN136864_c0_g1_i2	0.0297	0.0396	1.3342
G46	F-bias	46_F-bias	RBH_pair_1131.fa	TRINITY_DN139863_c2_g1_i2	0.0408	0.0545	1.3356
G46	F-bias	46_F-bias	RBH_pair_4960.fa	TRINITY_DN128178_c1_g1_i2	0.0514	0.0687	1.3357
G46	F-bias	46_F-bias	RBH_pair_6353.fa	TRINITY_DN126968_c7_g4_i2	0.0585	0.0782	1.3368
G46	F-bias	46_F-bias	RBH_pair_5852.fa	TRINITY_DN139877_c3_g1_i2	0.0551	0.0737	1.3391
G46	F-bias	46_F-bias	RBH_pair_2117.fa	TRINITY_DN114514_c0_g1_i1	0.0022	0.0029	1.3393
G46	F-bias	46_F-bias	RBH_pair_8064.fa	TRINITY_DN128047_c2_g1_i3	0.0521	0.07	1.3434
G46	F-bias	46_F-bias	RBH_pair_6685.fa	TRINITY_DN133489_c1_g2_i1	0.0738	0.0993	1.346
G46	F-bias	46_F-bias	RBH_pair_2753.fa	TRINITY_DN120212_c8_g1_i1	0.1405	0.1895	1.3486
G46	F-bias	46_F-bias	RBH_pair_10378.fa	TRINITY_DN115003_c0_g1_i1	0.0624	0.0844	1.3516
G46	F-bias	46_F-bias	RBH_pair_8727.fa	TRINITY_DN134777_c2_g1_i2	0.0747	0.1011	1.3532
G46	F-bias	46_F-bias	RBH_pair_8527.fa	TRINITY_DN135937_c0_g1_i5	0.1218	0.1649	1.3546
G46	F-bias	46_F-bias	RBH_pair_7297.fa	TRINITY_DN126818_c5_g2_i1	0.0185	0.0251	1.355
G46	F-bias	46_F-bias	RBH_pair_4594.fa	TRINITY_DN131445_c0_g3_i2	0.0539	0.073	1.3552
