gid	dnds	dn	ds	chr	bias
TRINITY_DN124831_c0_g1_i1	0.0411	0.0715	1.7398	Chr02	female
TRINITY_DN139132_c1_g1_i1	0.0412	0.0856	2.0765	Chr02	female
TRINITY_DN136230_c3_g1_i2	0.0414	0.0688	1.6601	Chr02	female
TRINITY_DN131360_c2_g3_i8	0.0418	0.0307	0.733	Chr02	female
TRINITY_DN116799_c0_g1_i12	0.0428	0.0504	1.1763	Chr02	female
TRINITY_DN126963_c5_g1_i2	0.0434	0.0655	1.5066	Chr02	female
TRINITY_DN115098_c2_g5_i3	0.0439	0.0885	2.0142	Chr02	female
TRINITY_DN117239_c1_g1_i2	0.044	0.0776	1.7637	Chr02	female
TRINITY_DN118177_c1_g3_i9	0.0441	0.0548	1.2442	Chr02	female
TRINITY_DN124937_c1_g2_i2	0.0441	0.083	1.8833	Chr02	female
TRINITY_DN131678_c0_g3_i2	0.0443	0.0736	1.6612	Chr02	female
TRINITY_DN138926_c3_g1_i4	0.045	0.0934	2.075	Chr02	female
TRINITY_DN138903_c1_g3_i1	0.0452	0.0614	1.3593	Chr02	female
TRINITY_DN116085_c2_g2_i1	0.0457	0.0709	1.5496	Chr02	female
TRINITY_DN127279_c3_g2_i7	0.0459	0.0919	2.0043	Chr02	female
TRINITY_DN137251_c0_g1_i3	0.047	0.0815	1.7344	Chr02	female
TRINITY_DN127375_c3_g1_i1	0.048	0.0961	2.0026	Chr02	female
TRINITY_DN133050_c7_g1_i2	0.0481	0.0963	2.0017	Chr02	female
TRINITY_DN128486_c0_g1_i5	0.0486	0.0645	1.3272	Chr02	female
TRINITY_DN118578_c6_g1_i1	0.0486	0.0878	1.806	Chr02	female
TRINITY_DN138639_c1_g2_i1	0.0487	0.0668	1.3703	Chr02	female
TRINITY_DN141288_c3_g1_i2	0.0493	0.0985	1.9977	Chr02	female
TRINITY_DN128029_c3_g2_i1	0.051	0.1007	1.975	Chr02	female
TRINITY_DN133049_c0_g1_i3	0.0518	0.1075	2.0769	Chr02	female
TRINITY_DN133547_c5_g1_i4	0.0536	0.1064	1.9849	Chr02	female
TRINITY_DN123829_c1_g4_i2	0.0538	0.0963	1.7916	Chr02	female
TRINITY_DN123731_c0_g1_i1	0.0565	0.1149	2.0334	Chr02	female
TRINITY_DN135018_c4_g1_i3	0.0567	0.086	1.5157	Chr02	female
TRINITY_DN137847_c3_g1_i5	0.0581	0.0847	1.4567	Chr02	female
TRINITY_DN135456_c6_g1_i1	0.0584	0.0979	1.6775	Chr02	female
TRINITY_DN132895_c3_g1_i1	0.0591	0.0824	1.3944	Chr02	female
TRINITY_DN123491_c1_g1_i1	0.0598	0.0902	1.5094	Chr02	female
TRINITY_DN132216_c0_g1_i2	0.0604	0.1152	1.9073	Chr02	female
TRINITY_DN123269_c1_g3_i3	0.0611	0.0942	1.5414	Chr02	female
TRINITY_DN115783_c8_g5_i1	0.0612	0.0939	1.5342	Chr02	female
TRINITY_DN143460_c8_g1_i1	0.0615	0.0845	1.3726	Chr02	female
TRINITY_DN117897_c2_g1_i4	0.0617	0.1159	1.8785	Chr02	female
TRINITY_DN128997_c2_g1_i4	0.0623	0.0751	1.2039	Chr02	female
TRINITY_DN137005_c0_g1_i1	0.0629	0.1179	1.8756	Chr02	female
TRINITY_DN130552_c0_g1_i7	0.0639	0.0802	1.2553	Chr02	female
TRINITY_DN123694_c3_g3_i1	0.0639	0.082	1.2827	Chr02	female
TRINITY_DN122067_c1_g1_i2	0.0646	0.073	1.1296	Chr02	female
TRINITY_DN133861_c1_g2_i1	0.0651	0.1009	1.5493	Chr02	female
TRINITY_DN143411_c4_g1_i1	0.0662	0.1314	1.9841	Chr02	female
TRINITY_DN141468_c6_g2_i2	0.0679	0.1214	1.7875	Chr02	female
TRINITY_DN136550_c0_g1_i2	0.0687	0.1355	1.9731	Chr02	female
TRINITY_DN136791_c4_g1_i8	0.0688	0.1389	2.0193	Chr02	female
TRINITY_DN121028_c0_g1_i2	0.0697	0.1235	1.7723	Chr02	female
TRINITY_DN130772_c0_g1_i1	0.071	0.1197	1.6847	Chr02	female
TRINITY_DN139553_c3_g1_i3	0.0713	0.1461	2.0504	Chr02	female
TRINITY_DN115618_c2_g1_i2	0.0717	0.0794	1.1072	Chr02	female
TRINITY_DN134990_c1_g1_i2	0.0736	0.1154	1.5685	Chr02	female
TRINITY_DN135330_c1_g4_i1	0.0742	0.1114	1.5015	Chr02	female
TRINITY_DN130871_c3_g1_i2	0.0759	0.105	1.3838	Chr02	female
TRINITY_DN116683_c0_g1_i1	0.0761	0.1562	2.0536	Chr02	female
TRINITY_DN123537_c2_g3_i1	0.0766	0.1113	1.4533	Chr02	female
TRINITY_DN118114_c2_g1_i2	0.0768	0.1069	1.3924	Chr02	female
TRINITY_DN142090_c0_g1_i2	0.0778	0.1271	1.6325	Chr02	female
TRINITY_DN114608_c0_g1_i1	0.0778	0.1583	2.0353	Chr02	female
TRINITY_DN135301_c0_g1_i3	0.078	0.1435	1.8403	Chr02	female
TRINITY_DN128307_c0_g1_i1	0.0785	0.1528	1.948	Chr02	female
TRINITY_DN119106_c0_g5_i1	0.0795	0.0962	1.2094	Chr02	female
TRINITY_DN137466_c1_g3_i1	0.0799	0.1404	1.7568	Chr02	female
TRINITY_DN128856_c0_g2_i2	0.0804	0.1259	1.5656	Chr02	female
TRINITY_DN132278_c6_g1_i2	0.0812	0.1176	1.448	Chr02	female
TRINITY_DN114043_c4_g3_i2	0.0819	0.1644	2.0074	Chr02	female
TRINITY_DN121900_c0_g1_i1	0.0822	0.1114	1.3554	Chr02	female
TRINITY_DN132890_c6_g1_i2	0.0827	0.1197	1.4471	Chr02	female
TRINITY_DN120621_c8_g1_i1	0.0845	0.1218	1.4412	Chr02	female
TRINITY_DN141172_c2_g1_i1	0.0848	0.1202	1.4168	Chr02	female
TRINITY_DN130368_c1_g3_i9	0.0852	0.1646	1.9311	Chr02	female
TRINITY_DN133876_c0_g3_i7	0.0853	0.1034	1.2126	Chr02	female
TRINITY_DN136097_c3_g1_i2	0.0859	0.1269	1.4763	Chr02	female
TRINITY_DN136188_c1_g3_i6	0.0892	0.1601	1.7953	Chr02	female
TRINITY_DN113877_c1_g4_i2	0.0901	0.1099	1.2198	Chr02	female
TRINITY_DN118866_c7_g3_i1	0.0914	0.1796	1.9646	Chr02	female
TRINITY_DN129447_c4_g2_i11	0.0923	0.1722	1.865	Chr02	female
TRINITY_DN138630_c1_g1_i6	0.0931	0.1834	1.969	Chr02	female
TRINITY_DN137486_c2_g3_i2	0.0946	0.1604	1.6951	Chr02	female
TRINITY_DN115561_c4_g1_i1	0.0959	0.0718	0.7489	Chr02	female
TRINITY_DN118197_c3_g2_i4	0.096	0.1156	1.2039	Chr02	female
TRINITY_DN117794_c3_g1_i1	0.0969	0.1196	1.2338	Chr02	female
TRINITY_DN111890_c0_g1_i1	0.0972	0.193	1.985	Chr02	female
TRINITY_DN130830_c6_g1_i6	0.0987	0.1091	1.1047	Chr02	female
TRINITY_DN113171_c0_g1_i1	0.0999	0.1934	1.9371	Chr02	female
TRINITY_DN125077_c2_g1_i1	0.1001	0.1108	1.107	Chr02	female
TRINITY_DN114267_c0_g1_i1	0.1006	0.1373	1.3639	Chr02	female
TRINITY_DN128153_c4_g2_i7	0.102	0.1998	1.9599	Chr02	female
TRINITY_DN137041_c1_g1_i2	0.1023	0.1341	1.3109	Chr02	female
TRINITY_DN122105_c1_g1_i1	0.1033	0.1674	1.62	Chr02	female
TRINITY_DN128790_c2_g3_i1	0.1062	0.1972	1.8579	Chr02	female
TRINITY_DN140043_c0_g1_i2	0.1068	0.1706	1.598	Chr02	female
TRINITY_DN129394_c3_g1_i1	0.11	0.2009	1.8259	Chr02	female
TRINITY_DN131485_c2_g3_i2	0.112	0.1543	1.378	Chr02	female
TRINITY_DN122238_c1_g1_i2	0.112	0.1624	1.4498	Chr02	female
TRINITY_DN140250_c4_g1_i3	0.1129	0.191	1.6912	Chr02	female
TRINITY_DN144165_c4_g1_i1	0.1132	0.1822	1.6093	Chr02	female
TRINITY_DN134707_c1_g2_i7	0.1137	0.1876	1.6497	Chr02	female
TRINITY_DN136772_c1_g1_i2	0.1139	0.1846	1.6211	Chr02	female
TRINITY_DN135416_c4_g2_i2	0.1156	0.2357	2.0391	Chr02	female
TRINITY_DN143722_c3_g2_i1	0.1195	0.245	2.0502	Chr02	female
TRINITY_DN134169_c2_g1_i5	0.1199	0.1355	1.1304	Chr02	female
TRINITY_DN133173_c1_g1_i8	0.1221	0.2236	1.8312	Chr02	female
TRINITY_DN114968_c1_g1_i4	0.1221	0.2433	1.993	Chr02	female
TRINITY_DN118463_c7_g1_i1	0.1243	0.2403	1.933	Chr02	female
TRINITY_DN137947_c0_g1_i7	0.1244	0.1997	1.6051	Chr02	female
TRINITY_DN130114_c11_g1_i4	0.125	0.1693	1.3545	Chr02	female
TRINITY_DN119680_c6_g1_i3	0.125	0.2552	2.0407	Chr02	female
TRINITY_DN114914_c6_g11_i1	0.1254	0.2169	1.7288	Chr02	female
TRINITY_DN137366_c2_g3_i2	0.1345	0.2434	1.8096	Chr02	female
TRINITY_DN141418_c1_g1_i7	0.1352	0.2561	1.8939	Chr02	female
TRINITY_DN135681_c0_g1_i5	0.1353	0.2716	2.0069	Chr02	female
TRINITY_DN125654_c3_g4_i3	0.1361	0.2008	1.4761	Chr02	female
TRINITY_DN116688_c0_g1_i1	0.1372	0.1371	0.9991	Chr02	female
TRINITY_DN138147_c3_g1_i1	0.1382	0.2502	1.8098	Chr02	female
TRINITY_DN125319_c8_g2_i2	0.1402	0.1709	1.219	Chr02	female
TRINITY_DN119614_c1_g2_i1	0.141	0.2959	2.099	Chr02	female
TRINITY_DN134065_c1_g1_i1	0.142	0.2506	1.7645	Chr02	female
TRINITY_DN111392_c0_g1_i2	0.1421	0.2369	1.667	Chr02	female
TRINITY_DN124103_c3_g2_i1	0.1474	0.2279	1.5463	Chr02	female
TRINITY_DN131311_c0_g1_i1	0.1483	0.1752	1.1812	Chr02	female
TRINITY_DN128831_c2_g2_i5	0.1592	0.3314	2.0818	Chr02	female
TRINITY_DN121978_c0_g1_i2	0.1596	0.2839	1.7795	Chr02	female
TRINITY_DN116654_c7_g3_i4	0.1613	0.3378	2.0944	Chr02	female
TRINITY_DN126347_c6_g1_i3	0.1745	0.3183	1.8247	Chr02	female
TRINITY_DN135959_c4_g1_i4	0.1986	0.2762	1.3906	Chr02	female
TRINITY_DN134447_c0_g1_i1	0.2121	0.3723	1.7551	Chr02	female
TRINITY_DN116399_c2_g1_i3	0.2232	0.3562	1.5962	Chr02	female
TRINITY_DN113264_c0_g2_i1	0.2599	0.4398	1.6921	Chr02	female
TRINITY_DN129139_c2_g1_i1	0.2786	0.17	0.6102	Chr02	female
TRINITY_DN127270_c2_g1_i4	0.2998	0.5474	1.8261	Chr02	female
TRINITY_DN136334_c2_g1_i1	0.3128	0.4684	1.4974	Chr02	female
TRINITY_DN135953_c0_g1_i4	0.321	0.5837	1.8183	Chr02	female
TRINITY_DN140790_c4_g5_i1	0.502	0.8473	1.6879	Chr02	female
TRINITY_DN121805_c1_g3_i2	0.7956	0.3576	0.4494	Chr02	female
TRINITY_DN121095_c4_g2_i5	0.001	0.0009	0.9378	auto	female
TRINITY_DN128849_c4_g3_i4	0.001	0.0019	1.9377	auto	female
TRINITY_DN133750_c1_g1_i4	0.0015	0.0023	1.5218	auto	female
TRINITY_DN122278_c4_g1_i3	0.0024	0.0027	1.1031	auto	female
TRINITY_DN142370_c0_g1_i2	0.0031	0.0043	1.3986	auto	female
TRINITY_DN136250_c8_g1_i1	0.0034	0.005	1.4619	auto	female
TRINITY_DN134580_c1_g2_i2	0.0037	0.0053	1.452	auto	female
TRINITY_DN113699_c0_g2_i1	0.004	0.0057	1.4265	auto	female
TRINITY_DN123689_c3_g1_i2	0.0043	0.0052	1.1893	auto	female
TRINITY_DN126224_c6_g1_i3	0.0049	0.0036	0.749	auto	female
TRINITY_DN120601_c5_g4_i1	0.0049	0.0078	1.5852	auto	female
TRINITY_DN141896_c8_g1_i2	0.005	0.0082	1.6512	auto	female
TRINITY_DN117301_c1_g3_i4	0.0051	0.0095	1.8621	auto	female
TRINITY_DN112886_c0_g1_i1	0.0056	0.0046	0.8152	auto	female
TRINITY_DN142072_c3_g4_i1	0.0057	0.0095	1.6507	auto	female
TRINITY_DN122147_c0_g1_i1	0.0061	0.0053	0.8755	auto	female
TRINITY_DN136738_c9_g1_i2	0.0061	0.0081	1.3189	auto	female
TRINITY_DN141874_c0_g1_i3	0.0063	0.0122	1.9305	auto	female
TRINITY_DN116699_c0_g2_i4	0.0065	0.0114	1.748	auto	female
TRINITY_DN136174_c0_g4_i1	0.0066	0.006	0.8988	auto	female
TRINITY_DN119874_c4_g2_i1	0.0066	0.0126	1.9065	auto	female
TRINITY_DN130951_c5_g1_i1	0.0068	0.0103	1.5181	auto	female
TRINITY_DN114700_c3_g1_i2	0.0071	0.0074	1.0377	auto	female
TRINITY_DN134146_c3_g3_i4	0.0072	0.0086	1.2047	auto	female
TRINITY_DN121505_c5_g3_i4	0.0073	0.0109	1.4845	auto	female
TRINITY_DN125664_c0_g1_i1	0.0076	0.013	1.7139	auto	female
TRINITY_DN143018_c0_g1_i1	0.0077	0.0124	1.6158	auto	female
TRINITY_DN128769_c4_g2_i3	0.0078	0.0117	1.4948	auto	female
TRINITY_DN136844_c2_g2_i2	0.0081	0.0135	1.6637	auto	female
TRINITY_DN142111_c1_g1_i2	0.0082	0.0084	1.0176	auto	female
TRINITY_DN113805_c0_g3_i1	0.0083	0.0135	1.6248	auto	female
TRINITY_DN111902_c0_g2_i2	0.0085	0.0119	1.3926	auto	female
TRINITY_DN126522_c7_g1_i4	0.0085	0.0158	1.8712	auto	female
TRINITY_DN114329_c0_g1_i1	0.0086	0.0131	1.5183	auto	female
TRINITY_DN136312_c0_g1_i6	0.0088	0.0081	0.9185	auto	female
TRINITY_DN119663_c4_g1_i4	0.0088	0.0181	2.0572	auto	female
TRINITY_DN129072_c0_g1_i2	0.009	0.01	1.1106	auto	female
TRINITY_DN120718_c6_g1_i3	0.0093	0.0096	1.0291	auto	female
TRINITY_DN121532_c0_g1_i3	0.0094	0.0168	1.7984	auto	female
TRINITY_DN126494_c0_g1_i1	0.0096	0.0105	1.0871	auto	female
TRINITY_DN136507_c1_g2_i1	0.0097	0.0111	1.1445	auto	female
TRINITY_DN135735_c3_g1_i17	0.0097	0.0137	1.4205	auto	female
TRINITY_DN130694_c0_g5_i1	0.0102	0.0126	1.2407	auto	female
TRINITY_DN141934_c9_g3_i1	0.0102	0.0213	2.0952	auto	female
TRINITY_DN122672_c9_g2_i1	0.0103	0.0137	1.334	auto	female
TRINITY_DN130850_c1_g3_i3	0.0104	0.0148	1.4265	auto	female
TRINITY_DN132257_c8_g1_i2	0.0104	0.0202	1.9343	auto	female
TRINITY_DN133885_c1_g2_i1	0.0104	0.0208	2.0035	auto	female
TRINITY_DN123601_c4_g1_i3	0.0105	0.0216	2.0604	auto	female
TRINITY_DN114335_c1_g1_i5	0.0106	0.0196	1.8509	auto	female
TRINITY_DN116130_c4_g1_i1	0.0109	0.0119	1.093	auto	female
TRINITY_DN126153_c1_g1_i1	0.0109	0.0171	1.575	auto	female
TRINITY_DN132801_c2_g1_i3	0.0114	0.0195	1.7129	auto	female
TRINITY_DN127713_c4_g1_i1	0.0115	0.0098	0.8542	auto	female
TRINITY_DN122198_c0_g2_i2	0.0119	0.0219	1.8468	auto	female
TRINITY_DN128439_c0_g1_i1	0.012	0.022	1.8378	auto	female
TRINITY_DN126733_c2_g1_i1	0.012	0.0243	2.0362	auto	female
TRINITY_DN116381_c0_g1_i1	0.0121	0.019	1.5746	auto	female
TRINITY_DN119522_c2_g1_i3	0.0124	0.0138	1.1132	auto	female
TRINITY_DN139166_c2_g1_i1	0.0127	0.0256	2.0139	auto	female
TRINITY_DN132035_c2_g1_i2	0.0128	0.0137	1.0781	auto	female
TRINITY_DN136561_c0_g4_i2	0.0129	0.0136	1.051	auto	female
TRINITY_DN126704_c1_g1_i3	0.0129	0.0168	1.2991	auto	female
TRINITY_DN126242_c2_g1_i1	0.013	0.0123	0.9483	auto	female
TRINITY_DN115627_c0_g1_i1	0.0132	0.0249	1.8832	auto	female
TRINITY_DN113867_c3_g1_i5	0.0134	0.017	1.2694	auto	female
TRINITY_DN141008_c4_g3_i2	0.0137	0.0202	1.4795	auto	female
TRINITY_DN123965_c0_g1_i3	0.0138	0.0156	1.1309	auto	female
TRINITY_DN129070_c3_g1_i14	0.0139	0.0107	0.7684	auto	female
TRINITY_DN131424_c2_g1_i1	0.014	0.0201	1.4358	auto	female
TRINITY_DN132294_c7_g1_i3	0.014	0.0224	1.5949	auto	female
TRINITY_DN141442_c4_g1_i1	0.014	0.0273	1.9529	auto	female
TRINITY_DN139718_c0_g1_i2	0.0142	0.0237	1.664	auto	female
TRINITY_DN130269_c0_g1_i2	0.0148	0.0182	1.2237	auto	female
TRINITY_DN120248_c4_g2_i1	0.015	0.0188	1.2545	auto	female
TRINITY_DN132617_c3_g1_i1	0.015	0.019	1.2706	auto	female
TRINITY_DN117991_c1_g1_i1	0.015	0.02	1.3312	auto	female
TRINITY_DN115418_c1_g1_i1	0.0152	0.0206	1.3619	auto	female
TRINITY_DN120179_c0_g2_i2	0.0152	0.023	1.5114	auto	female
TRINITY_DN132363_c4_g4_i1	0.0152	0.0304	2.0056	auto	female
TRINITY_DN133007_c0_g1_i3	0.0153	0.0276	1.8015	auto	female
TRINITY_DN138530_c1_g1_i3	0.0154	0.0162	1.0544	auto	female
TRINITY_DN135061_c4_g1_i5	0.0155	0.0278	1.7924	auto	female
TRINITY_DN128475_c5_g1_i2	0.0156	0.0258	1.65	auto	female
TRINITY_DN140446_c0_g1_i3	0.0156	0.0264	1.6888	auto	female
TRINITY_DN115032_c1_g1_i2	0.0158	0.0209	1.3204	auto	female
TRINITY_DN115840_c2_g2_i1	0.0158	0.0285	1.8032	auto	female
TRINITY_DN116765_c3_g3_i2	0.0158	0.0307	1.9468	auto	female
TRINITY_DN131349_c3_g2_i3	0.0159	0.0322	2.0276	auto	female
TRINITY_DN131509_c1_g2_i3	0.016	0.0305	1.9118	auto	female
TRINITY_DN126306_c2_g1_i1	0.0167	0.0262	1.5697	auto	female
TRINITY_DN123697_c3_g1_i2	0.0169	0.0199	1.1794	auto	female
TRINITY_DN123374_c1_g1_i10	0.0169	0.0204	1.2032	auto	female
TRINITY_DN113494_c0_g1_i2	0.0169	0.0221	1.3067	auto	female
TRINITY_DN116172_c2_g1_i2	0.0169	0.0321	1.8978	auto	female
TRINITY_DN132390_c1_g1_i2	0.017	0.0221	1.2976	auto	female
TRINITY_DN117519_c3_g1_i1	0.0171	0.0233	1.3672	auto	female
TRINITY_DN117539_c2_g1_i2	0.0171	0.0242	1.4183	auto	female
TRINITY_DN132419_c6_g1_i2	0.0171	0.0326	1.9111	auto	female
TRINITY_DN129252_c0_g1_i6	0.0172	0.0206	1.1947	auto	female
TRINITY_DN114196_c6_g4_i1	0.0174	0.0263	1.5164	auto	female
TRINITY_DN127900_c1_g6_i1	0.0174	0.0268	1.5383	auto	female
TRINITY_DN142162_c1_g2_i4	0.0175	0.0257	1.4713	auto	female
TRINITY_DN120573_c10_g1_i2	0.0175	0.0291	1.6693	auto	female
TRINITY_DN121251_c2_g1_i3	0.0175	0.0319	1.8266	auto	female
TRINITY_DN119613_c7_g1_i2	0.0175	0.0334	1.9083	auto	female
TRINITY_DN135743_c0_g1_i3	0.0177	0.0276	1.5532	auto	female
TRINITY_DN115235_c0_g3_i1	0.0178	0.0244	1.3758	auto	female
TRINITY_DN113883_c0_g1_i1	0.0178	0.0311	1.7441	auto	female
TRINITY_DN137926_c1_g1_i11	0.0178	0.0357	2.0109	auto	female
TRINITY_DN115656_c0_g1_i1	0.018	0.0174	0.9666	auto	female
TRINITY_DN120461_c7_g1_i1	0.018	0.0262	1.4532	auto	female
TRINITY_DN133448_c6_g1_i1	0.0182	0.0296	1.6255	auto	female
TRINITY_DN126588_c1_g1_i3	0.0182	0.0314	1.7229	auto	female
TRINITY_DN139544_c1_g2_i5	0.0186	0.0352	1.8937	auto	female
TRINITY_DN136520_c2_g1_i2	0.0188	0.0194	1.0272	auto	female
TRINITY_DN116872_c1_g1_i5	0.0188	0.0376	2.004	auto	female
TRINITY_DN135133_c0_g1_i2	0.0192	0.0355	1.8538	auto	female
TRINITY_DN127992_c3_g1_i1	0.0194	0.0117	0.5996	auto	female
TRINITY_DN137445_c0_g1_i4	0.0194	0.0314	1.619	auto	female
TRINITY_DN113671_c0_g3_i1	0.0194	0.0405	2.0826	auto	female
TRINITY_DN127679_c2_g2_i2	0.0196	0.0245	1.2529	auto	female
TRINITY_DN137563_c0_g1_i3	0.0197	0.0277	1.4109	auto	female
TRINITY_DN122745_c1_g1_i3	0.0198	0.0355	1.7908	auto	female
TRINITY_DN137838_c5_g2_i2	0.02	0.0213	1.0607	auto	female
TRINITY_DN133147_c0_g1_i1	0.02	0.0247	1.2337	auto	female
TRINITY_DN132696_c0_g1_i1	0.02	0.0322	1.6093	auto	female
TRINITY_DN141977_c5_g2_i3	0.0202	0.0411	2.0295	auto	female
TRINITY_DN131841_c2_g3_i7	0.0206	0.0255	1.2363	auto	female
TRINITY_DN144148_c16_g1_i2	0.0209	0.0286	1.3691	auto	female
TRINITY_DN117669_c7_g1_i1	0.0209	0.0325	1.5566	auto	female
TRINITY_DN115174_c3_g1_i6	0.021	0.0159	0.7551	auto	female
TRINITY_DN108603_c0_g1_i1	0.0211	0.0113	0.5382	auto	female
TRINITY_DN123869_c2_g1_i11	0.0211	0.0404	1.9167	auto	female
TRINITY_DN137737_c8_g1_i5	0.0212	0.0297	1.3982	auto	female
TRINITY_DN127894_c1_g1_i12	0.0213	0.0257	1.2069	auto	female
TRINITY_DN124126_c1_g1_i3	0.0214	0.0386	1.8036	auto	female
TRINITY_DN118801_c0_g1_i1	0.0215	0.0301	1.403	auto	female
TRINITY_DN119615_c2_g2_i2	0.0216	0.0196	0.9079	auto	female
TRINITY_DN131356_c0_g1_i7	0.0217	0.0314	1.4521	auto	female
TRINITY_DN120539_c4_g3_i1	0.0219	0.0427	1.9454	auto	female
TRINITY_DN135263_c3_g1_i19	0.022	0.0289	1.3165	auto	female
TRINITY_DN118225_c0_g1_i1	0.022	0.0432	1.9623	auto	female
TRINITY_DN135256_c0_g1_i3	0.0221	0.0379	1.7171	auto	female
TRINITY_DN127443_c4_g1_i1	0.0222	0.0433	1.953	auto	female
TRINITY_DN116817_c0_g2_i2	0.0222	0.0457	2.0563	auto	female
TRINITY_DN140373_c2_g1_i3	0.0223	0.0334	1.4938	auto	female
TRINITY_DN135677_c5_g1_i2	0.0223	0.0391	1.7548	auto	female
TRINITY_DN117539_c1_g1_i1	0.0224	0.0326	1.4554	auto	female
TRINITY_DN129727_c1_g1_i1	0.0224	0.0377	1.6828	auto	female
TRINITY_DN133039_c2_g5_i1	0.0225	0.0275	1.2198	auto	female
TRINITY_DN139839_c2_g1_i2	0.0226	0.0333	1.4764	auto	female
TRINITY_DN122669_c4_g1_i1	0.0228	0.0392	1.7208	auto	female
TRINITY_DN123431_c1_g2_i1	0.0229	0.0226	0.9871	auto	female
TRINITY_DN126987_c2_g3_i5	0.0229	0.0314	1.3718	auto	female
TRINITY_DN132743_c3_g2_i1	0.023	0.0272	1.1814	auto	female
TRINITY_DN142602_c1_g3_i1	0.023	0.0383	1.6694	auto	female
TRINITY_DN125623_c5_g1_i5	0.0232	0.0361	1.5575	auto	female
TRINITY_DN116444_c0_g1_i5	0.0233	0.0261	1.1202	auto	female
TRINITY_DN133726_c0_g4_i4	0.0233	0.0284	1.2162	auto	female
TRINITY_DN116214_c0_g1_i3	0.0233	0.0298	1.2811	auto	female
TRINITY_DN131225_c2_g1_i3	0.0234	0.0414	1.7669	auto	female
TRINITY_DN123719_c4_g3_i2	0.0236	0.0346	1.4672	auto	female
TRINITY_DN115722_c1_g2_i1	0.0237	0.0336	1.4172	auto	female
TRINITY_DN110429_c0_g1_i1	0.0238	0.0386	1.6239	auto	female
TRINITY_DN135724_c1_g1_i4	0.0238	0.0393	1.6546	auto	female
TRINITY_DN120353_c0_g1_i1	0.0238	0.0424	1.777	auto	female
TRINITY_DN125412_c0_g2_i2	0.0239	0.0311	1.3023	auto	female
TRINITY_DN116994_c1_g3_i2	0.0239	0.0396	1.6568	auto	female
TRINITY_DN131708_c3_g1_i3	0.024	0.0147	0.6146	auto	female
TRINITY_DN133129_c5_g1_i3	0.024	0.0478	1.9937	auto	female
TRINITY_DN115289_c0_g1_i2	0.0242	0.0367	1.52	auto	female
TRINITY_DN132292_c0_g1_i1	0.0243	0.0309	1.2716	auto	female
TRINITY_DN135287_c6_g1_i5	0.0243	0.0333	1.3698	auto	female
TRINITY_DN138474_c0_g2_i1	0.0245	0.0369	1.5052	auto	female
TRINITY_DN134068_c6_g1_i2	0.0247	0.0441	1.7845	auto	female
TRINITY_DN120103_c6_g1_i2	0.0252	0.0414	1.6456	auto	female
TRINITY_DN140687_c3_g1_i2	0.0252	0.0467	1.8533	auto	female
TRINITY_DN128537_c1_g1_i3	0.0258	0.0399	1.5495	auto	female
TRINITY_DN139003_c1_g3_i1	0.0261	0.0536	2.0566	auto	female
TRINITY_DN124383_c2_g1_i5	0.0262	0.0128	0.4896	auto	female
TRINITY_DN115537_c1_g1_i2	0.0262	0.0395	1.506	auto	female
TRINITY_DN118135_c2_g1_i7	0.0263	0.0474	1.8038	auto	female
TRINITY_DN128438_c0_g1_i3	0.0263	0.0497	1.8904	auto	female
TRINITY_DN139959_c1_g1_i2	0.0264	0.0468	1.7746	auto	female
TRINITY_DN133232_c1_g2_i1	0.0265	0.0473	1.7868	auto	female
TRINITY_DN121497_c0_g2_i2	0.0268	0.0372	1.386	auto	female
TRINITY_DN136669_c3_g1_i3	0.0268	0.0503	1.8786	auto	female
TRINITY_DN136759_c0_g1_i5	0.0269	0.0471	1.7496	auto	female
TRINITY_DN126868_c0_g1_i1	0.0269	0.0551	2.0475	auto	female
TRINITY_DN125430_c2_g3_i5	0.0271	0.035	1.2902	auto	female
TRINITY_DN116893_c0_g1_i1	0.0271	0.0544	2.0101	auto	female
TRINITY_DN122776_c5_g1_i1	0.0271	0.0566	2.091	auto	female
TRINITY_DN128650_c1_g1_i1	0.0272	0.0454	1.6682	auto	female
TRINITY_DN137395_c1_g1_i2	0.0273	0.0481	1.7617	auto	female
TRINITY_DN133628_c5_g1_i4	0.0274	0.0406	1.4781	auto	female
TRINITY_DN136285_c5_g1_i2	0.0275	0.0508	1.8452	auto	female
TRINITY_DN125969_c5_g1_i2	0.0276	0.0381	1.3796	auto	female
TRINITY_DN120681_c5_g1_i1	0.0276	0.0418	1.5143	auto	female
TRINITY_DN140486_c1_g1_i2	0.0277	0.0294	1.0612	auto	female
TRINITY_DN124016_c1_g2_i7	0.0277	0.0497	1.7928	auto	female
TRINITY_DN112631_c0_g1_i1	0.0277	0.0572	2.0639	auto	female
TRINITY_DN139963_c5_g1_i3	0.0278	0.0515	1.8548	auto	female
TRINITY_DN133374_c2_g1_i1	0.028	0.049	1.7527	auto	female
TRINITY_DN132159_c0_g1_i3	0.028	0.0505	1.8035	auto	female
TRINITY_DN141139_c0_g1_i2	0.028	0.056	2.0044	auto	female
TRINITY_DN113053_c0_g1_i1	0.0281	0.0476	1.6947	auto	female
TRINITY_DN140093_c5_g2_i2	0.0282	0.0474	1.6828	auto	female
TRINITY_DN120760_c1_g1_i6	0.0283	0.0578	2.0428	auto	female
TRINITY_DN118197_c3_g7_i1	0.0284	0.0295	1.0384	auto	female
